ifam,ID,OnlineManual13,isOut,whyOut,sex,zygosity,tn_BFI1,tn_BFI2,tn_BFI3,tn_BFI4,tn_BFI5,tn_BFI6,tn_BFI7,tn_BFI8,tn_BFI9,tn_BFI10,tn_BFI11,tn_BFI12,tn_BFI13,tn_BFI14,tn_BFI15,tn_BFI16,tn_BFI17,tn_BFI18,tn_BFI19,tn_BFI20,tn_BFI21,tn_BFI22,tn_BFI23,tn_BFI24,tn_BFI25,tn_BFI26,tn_BFI27,tn_BFI28,tn_BFI29,tn_BFI30,tn_BFI31,tn_BFI32,tn_BFI33,tn_BFI34,tn_BFI35,tn_BFI36,tn_BFI37,tn_BFI38,tn_BFI39,tn_BFI40,tn_BFI41,tn_BFI42,tn_BFI43,tn_BFI44,tn_PDS3,tn_PDS4,tn_PDS5,tn_PDS6_Female,tn_PDS7_Male,tn_PDS8_Female,tn_PDS9_Male,tn_PDS10_Female,tn_PDS12_Male,EMPQ_emotional,EMPQ_cognitive,EMPQ_IRI_motiv,tn_BFI6_Rev,tn_BFI21_Rev,tn_BFI31_Rev,tn_BFI2_Rev,tn_BFI12_Rev,tn_BFI27_Rev,tn_BFI37_Rev,tn_BFI8_Rev,tn_BFI18_Rev,tn_BFI23_Rev,tn_BFI43_Rev,tn_BFI9_Rev,tn_BFI24_Rev,tn_BFI34_Rev,tn_BFI35_Rev,tn_BFI41_Rev,EXTRAVERSION,AGREEABLE,CONSCIENTIOUS,NEUROTICISM,OPENESS
8100,1,0,0, ,2,2,4,3,4,3,4,3,5,2,3,4,3,1,5,5,4,3,3,1,3,4,3,4,3,3,4,4,2,3,2,4,4,4,4,2,3,5,2,3,5,4,3,5,2,3,3, ,2, , , , , , ,3.90909090909091,4.22222222222222,3.66666666666667,3,3,2,3,5,4,4,4,5,3,4,3,3,4,3,3,3.375,4.11111111111111,3.88888888888889,3.5,3.7
8100,4,0,0, ,2,2,3,2,4,3,4,4,5,5,4,5,3,2,5,4,3,3,3,2,4,4,4,4,4,2,3,4,3,4,3,4,4,4,4,4,3,4,3,4,3,3,3,3,3,4,3, ,3, , , , , , ,3.63636363636364,3.88888888888889,3.66666666666667,2,2,2,4,4,3,3,1,4,2,3,2,4,2,3,3,2.875,3.66666666666667,3.44444444444444,3.125,3.6
8112,1,0,0, ,2,3,5,5,4,2,5,1,4,5,3,4,2,4,3,3,4,3,1,5,4,4,1,3,2,4,2,4,3,4,4,4,2,3,3,2,4,3,2,3,4,3,3,2,3,3,4,3,1,3, ,3, ,4, ,2.45454545454545,3.66666666666667,3.33333333333333,5,5,4,1,2,3,4,1,1,4,3,3,2,4,2,3,3.875,2.55555555555556,2.88888888888889,3.25,3.4
8112,4,0,0, ,1,3,4,4,2,3,3,4,4,3,5,4,4,1,5,3,4,1,4,4,3,4,5,5,4,4,3,2,4,2,3,4,4,4,4,5,4,4,1,3,2,3,2,3,4,2,3,2,2, ,1, ,2, ,3,3.45454545454545,4.22222222222222,3.83333333333333,2,1,2,2,5,2,5,3,2,2,2,1,2,1,2,4,2.5,3.77777777777778,2.77777777777778,2.25,3.3
8121,1,0,0, ,1,2,5,3,4,1,4,3,4,4,3,4,5,3,4,4,4,4,5,5,3,3,1,3,5,4,4,4,1,3,1,5,3,4,4,3,1,4,4,3,3,4,4,4,2,5, , , , , , , , , ,3.09090909090909,4.55555555555556,3.83333333333333,3,5,3,3,3,5,2,2,1,1,4,3,2,3,5,2,4.125,3.66666666666667,2.88888888888889,2.5,4
8121,4,0,0, ,1,2,5,3,3,3,4,4,5,5,4,5,5,1,4,5,5,2,4,1,4,5,3,5,4,4,5,4,3,4,3,5,5,4,4,3,3,5,4,4,2,5,5,5,4,5, , , , , , , , , ,3.09090909090909,3.66666666666667,3.4,2,3,1,3,5,3,2,1,5,2,2,2,2,3,3,1,3.375,4,3.22222222222222,3,4.3
8123,1,0,0, ,2,2,3,2,3,2,3,4,4,2,2,3,4,3,4,3,3,3,4,2,3,3,4,3,3,3,2,3,2,3,2,3,4,3,3,2,4,4,3,3,3,3,3,4,2,3,3,3,2, , ,3, ,4, ,3.54545454545455,3.44444444444444,3.5,2,2,2,4,3,4,3,4,4,3,4,4,3,4,2,3,2.875,3.55555555555556,3.44444444444444,3,2.8
8123,4,0,0, ,2,2,4,2,3,2,3,3,3,4,3,4,4,2,4,3,2,4,4,2,4,4,4,4,3,2,3,4,2,4,2,3,4,4,3,3,2,4,3,4,4,4,3,4,3,3,2,3,2,1, ,4, ,1, ,3,3.375,3.5,3,2,2,4,4,4,3,2,4,3,3,3,4,3,4,3,3.375,3.77777777777778,3.33333333333333,3.125,3.3
8131,1,2,0, ,2,1,4,4,4,4,5,4,5,5,4,4,5,3,5,4,5,5,5,1,5,5,5,5,2,4,5,5,2,5,2,4,1,5,5,5,5,5,5,4,5,5,3,5,5,3,3,4,2,3, ,3, ,4, ,3.18181818181818,3.33333333333333,3.16666666666667,2,1,5,2,3,4,1,1,5,4,1,2,2,1,1,3,4,3.88888888888889,3.77777777777778,3.125,4
8131,4,2,0, ,2,1,1,3,2,5,5,5,4,5,5,5,5,1,4,5,5,5,5,4,4,5,5,5,1,4,5,5,4,4,4,5,5,5,4,4,4,5,2,4,5,5,5,5,4,5,3,4,2,3, ,3, ,4, ,3.27272727272727,3.77777777777778,3.16666666666667,1,1,1,3,5,2,4,1,2,5,2,1,2,2,2,1,3,4.22222222222222,3.11111111111111,3.5,4.3
8139,1,0,0, ,2,2,2,3,4,3,4,5,4,3,2,4,1,1,4,4,3,3,4,3,5,5,5,5,4,2,4,2,4,4,4,4,4,4,4,2,4,3,1,3,2,4,1,3,3,4,2, ,3, , ,4, ,4, ,3.81818181818182,3.55555555555556,3.66666666666667,1,1,2,3,5,2,5,3,3,2,3,4,4,4,2,5,1.875,3.88888888888889,3.33333333333333,3.75,3.9
8139,4,0,0, ,2,2,1,3,5,4,4,4,5,4,2,4,1,1,4,4,3,2,5,3,4,5,5,5,4,2,4,2,4,3,4,4,4,4,4,3,4,3,1,3,2,4,2,3,3,4,2,4,3, , ,3, ,4, ,3.72727272727273,3.66666666666667,3.83333333333333,2,1,2,3,5,2,5,2,3,2,3,4,4,3,2,4,1.75,4.11111111111111,3.22222222222222,3.625,3.8
8140,1,2,0, ,1,1,3,3,5,1,5,1,5,5,3,5,5,1,5,3,3,4,5,1,4,1, ,5,1,5,5,4,3,5,4,5,3,3,5,4, ,1,5,5,5,5,4,4,5,1, , , , , , , , , ,3.54545454545455,3.375,3.33333333333333,5, ,3,3,5,3,1,1,5,5,1,3,1,2, ,2,3.57142857142857,3.77777777777778,4.11111111111111,2.875,3.55555555555556
8140,4,2,0, ,1,1,5,5,5,1,4,2,4,1,4,5,3,1,5,1,3,5,5,5,4,3,4,3,2,2,1,2,1,4,5,5,4,4,4,2,2,4,2,4,5,3,1,4,5,5, , , , , , , , , ,3.6,2.66666666666667,3.33333333333333,4,2,2,1,5,5,4,5,1,4,1,2,4,4,4,5,3.375,3.88888888888889,3.66666666666667,3.25,3.8
8144,1,0,0, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,2.77777777777778,2.33333333333333, , , , , , , , , , , , , , , , , , , , , 
8146,1,1,0, ,1,3,3,2,2,1,4,4,4,3,5,5,3,1,3,3,5,2,4,5,2,5,4,4,3,4,5,3,2,2,1,2,5,4,3,3,3,4,2,3,4,4,2,3,2,3,3,3,2, ,1, ,1, ,3,2,3.11111111111111,2.66666666666667,2,2,1,4,5,4,4,3,1,3,4,1,2,3,3,4,2.5,4,2.66666666666667,2.125,4
8146,4,1,0, ,2,3,5,3,4,1,5,3,5,2,3,3,4,1,5,4,3,4,3,2,5,5,2,4,2,2,4,5,4,4,3,4,3,5,4,3,2,5,4,3,4,5,1,3,2,5,4,4,3,3, ,2, ,4, ,4.90909090909091,5,5,3,4,3,3,5,2,2,4,4,4,4,3,4,3,4,5,4.125,3.55555555555556,4,3.375,4.3
8149,1,1,0, ,2,2,4,3,4,3,4,2,3,4,3,4,4,3,3,5,2,1,2,5,4,5,4,4,5,4,5,5,4,3,4,4,4,3,3,3,2,3,1,2,4,4,4,3,5,3,3,4,3,3, ,3, ,4, ,3.63636363636364,4,3.66666666666667,4,2,2,3,3,2,5,2,1,1,1,3,2,3,4,2,3.125,3.11111111111111,2.22222222222222,3.5,3.7
8149,4,1,0, ,2,2,4,3,3,2,4,4,4,3,3,4,4,3,4,4,3,4,2,2,4,4,2,4,3,3,4,4,2,3,3,4,4,4,4,3,4,4,3,4,4,5,2,2,5,4,3,3,3,3, ,3, ,4, ,4.09090909090909,4,4.16666666666667,2,4,2,3,3,4,3,3,4,3,1,3,3,3,2,4,3.5,3.22222222222222,3.22222222222222,3.25,3.8
8153,1,1,0, ,1,2,1,3,4,2,3,3,5,2,4,4,3,1,4,4,3,2,2,2,4,4,5,4,3,3,4,4,3,4,2,4,4,4,4,3,3,4,1,4,2,4,1,4,1,3,3,3,3, ,4, ,2, ,2,3.81818181818182,4,4.16666666666667,3,1,2,3,5,3,5,4,4,3,5,2,3,3,3,5,2.5,3.88888888888889,4,2.75,3.7
8153,4,1,0, ,1,2,5,2,3,1,5,2,5,4,4,4,5,2,4,3,4,4,5,4,4,5,1,4,3,2,4,4,2,2,2,3,2,4,5,3,2,5,4,4,3,4,3,4,5,2,2,3,2, ,2, ,1, ,4,3.27272727272727,4.11111111111111,3.83333333333333,4,5,4,4,4,4,2,2,2,3,1,2,4,3,4,3,4.5,4,2.88888888888889,2.75,3.8
8155,1,0,0, ,2,1,3,1,5,1,4,5,5,3,4,4,4,2,5,4,3,3,5,1,3,4,3,5,2,3,4,4,1,4,1,4,3,5,4,4,3,5,2,4,2,3,3,5,3,3,3, ,2, , , , ,1, ,3.90909090909091,4.44444444444444,3.5,1,3,3,5,4,5,4,3,5,4,3,2,3,2,3,3,3.25,4.77777777777778,4.11111111111111,2.25,3.5
8155,4,0,0, ,2,1,4,2,4,1,4,4,4,3,3,4,4,1,5,4,4,3,4,3,3,3,3,4,2,4,3,4,1,4,1,4,3,4,4,4,3,4,2,4,2,4,2,4,3,3,2,2,2, , ,3, ,4, ,2.63636363636364,4,3.33333333333333,2,3,3,4,5,5,4,3,3,4,3,3,2,2,3,4,3.375,4.22222222222222,3.77777777777778,2.25,3.6
8156,1,2,0, ,1,2,4,3,3,1,4,4,4,3,4,4,5,2,3,4,4,4,4,1,2,5,2,3,2,3,4,4,3,3,3,4,4,4,4,3,4,5,3,4,3,4,4,4,2,3, , , , , , , , , ,3.22222222222222,3.55555555555556,4,2,4,2,3,4,3,3,3,5,4,4,2,3,3,2,2,3.75,3.55555555555556,3.66666666666667,2.625,3.6
8156,4,2,0, ,1,2,4,2,4,1,5,5,4,4,4,4,5,1,4,4,5,5,4,1,2,5,2,3,3,3,4,4,1,4,3,3,2,3,4,3,1,5,4,5,4,5,2,5,2,4, , , , , , , , , ,3.6,3.55555555555556,4,1,4,4,4,5,5,2,2,5,3,4,2,3,3,5,4,4,3.88888888888889,3.88888888888889,2.75,4.4
8162,1,2,0, ,1,3,2,2,5,1,4,3,4,2,4,5,4,1,5,5,3,4,2,1,5,5,4,3,2,5,3,5,1,4,3,5,5,5,5,4,5,5,2,4,3,4,1,2,1,1,1,3,1, ,1, ,2, ,3,2,4.77777777777778,2.66666666666667,3,2,1,4,5,5,4,4,5,4,5,2,1,2,1,5,3.25,3.77777777777778,4.55555555555556,2.75,3.6
8162,4,2,0, ,2,3,5,2,5,3,5,3,5,3,3,5,3,4,5,5,4,5,5,4,4,5,1,4,2,2,5,5,1,4,1,5,2,5,4,2,1,5,2,4,4,5,1,2,2,5,3,4,4,4, ,2, ,4, ,4,4.66666666666667,4.83333333333333,3,5,4,4,2,5,4,3,2,4,4,3,4,4,5,5,4.375,4,3.88888888888889,3.5,4.9
8166,1,0,0, ,2,2,2,2,4,2,4,4,4,2,4,4,4,1,4,4,4,4,4,3,4,4,2,4,3,3,4,3,1,4,3,4,4,4,4,2,5,5,1,4,1,4,2,4,4,4, , , , , , , , , ,3.72727272727273,3.88888888888889,4,2,4,2,4,5,5,5,4,3,3,2,2,3,4,1,4,3.25,4.33333333333333,3.55555555555556,2.875,3.7
8166,4,2,0, ,2,2,3,1,4,1,4,3,3,4,2,5,5,1,4,4,4,3,4,2,3,5,3,5,2,3,5,5,3,4,4,5,3,4,4,1,2,4,2,4,2,5,5,4,3,5, , , , , , , , , ,3.81818181818182,4,4,3,3,3,5,5,3,4,2,4,4,3,4,3,5,4,1,3.625,4.11111111111111,3.66666666666667,3.25,4.3
8170,1,0,0, ,1,2,2,2,4,3,3,4,4,3,3,5,2,3,5,5,4,4,5,1,5,5,4,5,2,4,3,2,4,3,3,5,3,4,5,4,5,5,4,3,3,4,3,4,4,2,3,3,3, ,4, ,3, ,2,3.72727272727273,3.66666666666667,3,2,2,3,4,3,2,2,3,5,4,2,3,2,2,1,3,2.75,3.66666666666667,3.77777777777778,3.25,3.5
8170,4,0,0, ,1,2,5,4,5,2,5,2,5,2,5,5,5,1,5,4,5,4,4,1,5,5,1,4,2,1,5,4,3,5,2,2,1,4,5,3,3,5,4,4,2,5,4,5,4,4,3,2,3, ,3, ,2, ,3,3.81818181818182,5,4,4,5,5,2,5,3,2,4,5,4,2,1,5,3,3,2,4.625,3.77777777777778,4.33333333333333,3,4.1
8173,1,0,0, ,1,2,4,2,4,1,4,4,4,4,4,4,4,2,4,3,4,3,4,3,2,4,2,4,2,4,4,4,4,3,4,4,3,3,4,4,4,4,3,4,2,4,3,4,3,3, , , , , , , , , ,3.18181818181818,4.11111111111111,3.5,2,4,3,4,4,2,3,2,3,4,3,2,2,2,2,3,3.5,3.55555555555556,3.44444444444444,2.25,3.6
8173,4,0,0, ,1,2,1,3,3,3,5,5,4,2,5,5,5,4,5,5,5,5,3,3,1,5, , , , , , , , , , ,3,4,4,5,5,5,3,5,1,5,1,1,1,3, , , , , , , , , , , , ,1, ,3,3,2, ,3,4,3, ,5,1, ,1,1,5,3.33333333333333,2.85714285714286,4.14285714285714,2,4.25
8176,1,0,0, ,1,3,3,2,3,1,3,2,4,4,4,4,4,2,4,4,3,3,4,4,2,4,2,4,3,4,4,4,2,5,2,3,4,4,4,3,2,4,3,4,5,3,5,4,2,1,2,2,2, ,1, ,2, ,4,3.81818181818182,4,3.83333333333333,4,4,2,4,4,4,3,2,2,3,4,2,2,3,4,1,3.5,3.88888888888889,3.44444444444444,2.625,3
8176,4,0,0, ,2,3,5,1,4,1,4,2,4,5,1,5,5,1,5,4,4,5,2,5,4,5,1,5,3,2,4,5,2,2,3,4,4,5,2,1,2,5,4,2,4,5,2,4,5,3,2,3,3,2, ,4, ,4, ,4.18181818181818,4.77777777777778,5,4,5,2,5,5,4,2,1,1,3,1,5,4,5,4,4,4.5,4,2.33333333333333,3.75,4.2
8177,1,0,0, ,2,3,5,3,4,1,3,1,5,5,5,5,5,3,5,3,5,5,5,2,5,4,1,4,1,3,4,4,2,5,1,3,1,5,5,5,2,5,2,5,3,1,2,5,5,5, , , , , , , , , ,3.54545454545455,4.77777777777778,4,5,5,5,3,3,4,4,1,4,5,1,1,3,1,4,4,4.875,4.22222222222222,3.88888888888889,2.25,3.8
8177,4,0,0, ,1,3,2,5,4,4,2,2,3,4,3,4,2,4,4,5,4,2,1,5,4,5,3,4,5,5,3,5,4,5,5,4,4,3,3,4,4,2,4,3,5,3,3,3,3,4, , , , , , , , , ,3.27272727272727,3.77777777777778,4.33333333333333,4,3,2,1,2,2,2,2,1,1,3,3,1,2,2,3,2.75,2.33333333333333,2.88888888888889,3.625,3.4
8178,1,2,0, ,1,2,3,3,5,1,3, ,5,4,1,5,4,4,5,4,3,4,5,1,4,3,2,5,1,1,4,4,1,5,5,4,3,3,5,1,1,5,4,5,5,4,2,5,5,4, , , , , , , , , ,3.45454545454545,3.77777777777778,3, ,4,3,3,2,5,2,2,5,5,1,5,5,5,5,4,3.85714285714286,3.88888888888889,4.22222222222222,4.25,3.9
8178,4,2,0, ,1,2,5,4,5,1,5,2,3,4,2,4,5,4,4, ,5,5,2,4,2,4,2,2,1,4,4,5,4,4,3,3,2,3,4,2,2,4,2,4,5,4,3,2,3,5, , , , , , , , , ,2.81818181818182,2.75,3,4,4,4,2,2,2,4,2,2,5,3,4,2,4,4,3,4.5,2.44444444444444,3.66666666666667,3,4.1
8182,1,2,0, ,2,2,4,4,4,2,3,2,4,2,3,3,3,2,5,3,3,4,3, , ,3,2,3,4,3,3,4,3,4,4,3,4,4,4,3,4,5,3,2,4,3,3,3,2,3, , , , , , , , , ,3.18181818181818,2.88888888888889,3.6,4,4,2,2,4,3,3,4,2,2,4,3,3,3,2,3,3.75,3.22222222222222,3.625,3.14285714285714,2.9
8182,4,2,0, ,2,2,4,2,4,2,3,3,4,2,3,3,4,2,4,3,3,3,4,1,4,3,2,4,2,3,3,4,2,4,4,3,3,4,4,3,4,5,3,3,4,5,3,4,2,3, , , , , , , , , ,3.45454545454545,3.75,3.5,3,4,3,4,4,4,3,4,5,4,4,3,3,3,2,3,3.75,3.88888888888889,4,3.25,3.1
8183,1,1,0, ,1,3,5,4,2,4,5,2,3,2,1,4,5,3,2,4,4,5,1,4,2,5,4,5,4,3,5,4,4,2,4,3,3,4,4,2,3,5,2,2,4,4,1,5,5,1,3,4,3, ,1, ,2, ,3,2.90909090909091,4.22222222222222,3.83333333333333,4,2,3,2,3,2,4,4,2,2,1,5,3,4,3,5,4.125,3.22222222222222,2.33333333333333,3.75,3.9
8188,1,0,0, ,2,3,5,4,4,2,3,4,3,4,2,5,5,3,4,5,4,4,2,4,3,5,1,4,2,3,4,5,2,4,3,4,2,4,3,3,2,4,4,4,5,5,4,4,5,3, , , , , , , , , ,3.36363636363636,4.55555555555556,4,2,5,4,2,3,4,2,2,2,4,1,4,3,3,4,2,4.25,3.11111111111111,3.11111111111111,3.5,3.9
8188,4,0,0, ,1,3,5,4,5,2,5,4,5,5,5,5,5,4,5,4,5,4,2,1,4,5,2,5,1,4,5,5,1,5,3,5,4,4,5,4,3,2,4,4,4,4,1,5,2,5, , , , , , , , , ,3.45454545454545,4.77777777777778,4.16666666666667,2,4,2,2,2,5,2,1,5,5,4,1,2,2,3,5,3.625,3.55555555555556,4.33333333333333,2.75,4.7
8190,1,0,0, ,2,1,5,4,2,4,3,2,4,5,1,5,4,5,5,5,4,4,3,5,5,5,4,5,5,2,3,2,5,2,5,5,4,3,3,1,4,3,5,3,5,4,2,2,5,5,3,4,3,3, , , , , ,4.54545454545455,4.44444444444444,3.66666666666667,4,2,2,2,1,1,1,1,1,1,1,5,4,5,2,4,3.25,2.44444444444444,2.11111111111111,4.75,4
8195,1,0,0, ,2,1,4,2,4,1,5,3,5,4,4,4,4,2,4,2,5,4,4,2,2,4,1,3,2,4,4,4,1,4,1,4,2,5,4,2,4,5,1,4,1,4,4,4,2,3,3,3,2,3, ,3, ,4, ,4.2,4.14285714285714,3.83333333333333,3,5,4,4,4,5,5,2,4,4,4,2,2,4,2,2,4.125,4.33333333333333,3.77777777777778,1.875,3.7
8195,4,0,0, ,2,1,4,3,4,1,4,3,5,2,3,4,5,1,4,2,4,4,3,2,5,4,2,5,2,4,4,5,2,4,1,4,2,4,4,3, ,5,2,4,2,4,4,4,2,3,3,3,3,3, ,3, ,4, ,3.18181818181818,3.88888888888889,3.83333333333333,3,4,4,3,5,4,4,4,4,4,4,3,2,3, ,2,4.25,4.11111111111111,4,2.375,3.66666666666667
8196,1,1,0, ,1,1,4,4,3,1,5,1,4,5,1,4,5,4,5,4,5,3,4,3,2,4,3,5,1,5,5,5,1,2,4,2,2,3,4,3,1,4,5,4,5,3,4,4,4,3,2,3,1, ,2, ,3, ,1,2.63636363636364,3.66666666666667,2.16666666666667,5,3,4,2,2,5,1,1,3,5,2,5,1,3,5,2,4.125,3.33333333333333,3.22222222222222,3.125,3.8
8196,4,1,0, ,1,1,5,3,5,1,4,2,1,4,4,4,5,3,5,4,2,3,4,4,3,4,2,4,2,2,4,4,2,4,2,4,2,4,4,4,4,4,4,2,4,4,2,4,4,3,3,3,1, ,2, ,3, ,2,2.54545454545455,3.88888888888889,2.66666666666667,4,4,4,3,3,4,2,2,2,4,2,2,4,2,2,4,4.125,3.22222222222222,3.33333333333333,2.75,3.5
8209,1,0,0, ,1,3,4,1,5,1,5,4,5,4,3,5,5,1,5,2,5,5,4,4,4,4,4,4,2,4,4,4,2,4,4,4,3,4,4,4,5,4,1,5,1,5,2,5,2,5, , , , , , , , , ,4.27272727272727,4.22222222222222,4.33333333333333,2,2,3,5,5,4,5,2,2,4,4,3,2,2,1,4,3.625,4.55555555555556,3.88888888888889,2.375,4.2
8209,4,0,0, ,2,3,4,1,4,1,4,3,5,3,2,5,5,2,5,3,2,5,4,1,4,3,1,4,1,1,4,4,3,5,3,3,2,4,4,2,3,5,2,4,1,5,3,5,3,4, , , , , , , , , ,2.90909090909091,4.44444444444444,4,3,5,4,5,4,3,4,3,5,5,3,4,5,4,3,3,4.375,4.22222222222222,4.22222222222222,3.125,3.6
8210,1,0,0, ,1,3,5,1,3,1,4,2,4,1,4,5,5,1,3,3,5,3,4,3,5,2,1,4,3,4,4,5,1,4,1,3,1,4,4,5,4,5,2,4,3,4,2,3,1,3,3,2,2, ,4, ,2, ,3,2.81818181818182,4,3.33333333333333,4,5,5,5,5,5,4,5,3,3,5,2,2,1,2,4,4.625,4.22222222222222,3.77777777777778,2.25,3.6
8210,4,0,0, ,2,3,4,2,4,3,4,5,5,1,5,4,4,1,5,2,4,3,5,4,5,5,4,5,3,2,4,3,2,4,4,5,4,5,4,5,2,4,1,3,2,3,2,4,3,4,3,4,3,3, ,3, ,4, ,3.54545454545455,4.55555555555556,3.66666666666667,1,2,2,4,5,4,5,5,2,3,3,1,4,1,4,4,2.875,4.66666666666667,3.66666666666667,2.75,4.1
8212,1,0,0, ,1,3,3,2,5,1,5,3,5,3,4,5,5,1,5,4,5,5,4,1,4,5,2,4,1,4,5,5,5,5,2,5,2,4,5,4,4,5,2,5,1,5,4,5,1,4,1,2,2, ,1, ,1, ,4,3.09090909090909,4.88888888888889,3.16666666666667,3,4,4,4,5,1,4,3,5,5,5,2,2,2,2,2,4.25,4,4.77777777777778,2.25,4.3
8212,4,0,0, ,2,3,5,5,5,2,4,3,4,2,2,5,4,1,5,4,4,4,3,1,4,4,1,4,3,4,4,5,1,4,3,5,1,4,4,2,4,5,3,4,2,4,2,2,2,5,3,3,3,3, ,3, ,4, ,3.90909090909091,4.33333333333333,3.16666666666667,3,5,5,1,5,5,3,4,5,3,4,4,2,4,2,4,4.5,3.44444444444444,4.22222222222222,3.125,4.1
8217,1,0,0, ,2,3,5,5,5,2,4,4,5,1,5,5,3,1,5,2,4,3,3,3,5,5,3,2,2,1,4,2,2,3,2,5,5,5,4,5,3,5,1,3,4,4,2,3,4,5,4,4,3,3, ,3, ,4, ,4.36363636363636,4.33333333333333,3.33333333333333,2,3,1,1,5,4,5,5,3,4,2,1,5,1,3,4,3,3.66666666666667,3.77777777777778,2.75,4.3
8217,4,0,0, ,1,3,4,4,3,1,4,3,4,4,2,5,4,2,4,4,4,3,4,4,4,4,4,4,4,2,4,4,2,3,4,4,3,4,3,2,4,4,2,3,3,3,4,4,3,4,2,3,2, ,3, ,1, ,4,3.09090909090909,3.88888888888889,3.5,3,2,3,2,4,4,4,2,2,2,3,4,4,4,2,2,3.375,3.77777777777778,2.77777777777778,3.5,3.6
8218,1,0,0, ,1,2,5,3,2,2,5,2,1,5,3,5,4,2,4,4,3,4,3,4,5,4,2,5,4,1,2,2,3,2,4,4,4,5,2,4,3,5,2,1,4,4,3,4,4,2,3,1,1, ,2, ,1, ,5,3,3.22222222222222,4.16666666666667,4,4,2,3,4,3,4,1,2,2,2,3,5,2,3,3,3.75,3.55555555555556,2,3.625,3.5
8218,4,0,0, ,1,2,4,2,5,1,5,4,5,4,5,5,5,2,5,3,5,5,4,1,5,5,3,5,2,4,4,5,1,5,3,4,3,4,4,5,3,5,3,4,2,4,3,5,3,3,3,2,1, ,1, ,1, ,4,2.45454545454545,4.55555555555556,3.83333333333333,2,3,3,4,4,5,3,2,5,4,3,1,2,1,3,3,4,4.33333333333333,4.11111111111111,2.25,4.1
8219,1,0,0, ,2,3,4,1,4,1,4,3,4,3,4,3,4,1,4,3,4,4,5,2,3,4,3,4,3,4,4,4,1,3,3,3,2,4,4,4,3,5,2,3,3,3,2,4,3,3, , , , , , , , , ,3.45454545454545,4,3.16666666666667,3,3,4,5,5,5,4,3,4,3,3,2,2,2,3,4,3.875,4.44444444444444,3.44444444444444,2.375,3.5
8219,4,0,0, ,1,3,4,3,3,1,4,3,4,2,4,4,4,2,3,2,4,4,4,4,3,3,2,3,2,4,4,3,2,4,2,3,2,3,4,4,3,4,2,4,3,4,2,4,2,2, , , , , , , , , ,3.27272727272727,4.11111111111111,3.5,3,4,4,3,4,4,4,4,2,4,4,2,2,2,3,4,3.75,3.66666666666667,3.55555555555556,2.125,3.5
8224,1,0,0, ,1,3,4,1,5,1,4,4,5,3,4,5,5,1,5,3,4,3,3,1,2,5,1,5,1,2,5,5,1,5,1,5,3,4,5,4,2,4,2,5,4,4,1,5,2,4,2,3,3, ,1, ,2, ,2,4,4.55555555555556,3,2,5,3,5,5,5,4,3,5,5,4,2,4,2,4,5,3.875,4.55555555555556,4.66666666666667,2.375,4.5
8224,4,0,0, ,2,3,2,3,4,4,3,5,4,5,5,4,2,2,4,3,3,2,4,5,1,4,5,2,5,4,4,3,5,3,4,4,4,4,5,5,5,4,3,4,3,5,3,3,2,4,3,3,3,3, ,2, ,4, ,3.63636363636364,4.11111111111111,4,1,1,2,3,4,1,3,1,1,1,4,1,2,1,1,3,2.125,3.11111111111111,3,2.375,3.5
8233,4,1,0, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.90909090909091,4.77777777777778,3.8, , , , , , , , , , , , , , , , , , , , , 
8240,1,0,0, ,1,3,3,1,4,1,3,4,4,2,4,4,4,1,4,2,4,4,4,2,2,5,2,5,2,4,5,5,2,4,2,4,3,4,4,4,3,5,2,4,2,5,3,4,3,4,1, ,2, ,1, ,3, ,4,3.09090909090909,4.22222222222222,4,2,4,3,5,5,4,4,4,4,4,3,2,2,2,3,3,3.75,4.33333333333333,3.88888888888889,1.875,4
8240,4,0,0, ,2,3,5,2,5,1,5,3,4,4,4,5,5,2,5,2,5,4,2,1,1,5,1,4,1,4,5,5,2,5,2,5,2,4,5,4,4,5,3,5,3,5,1,4,1,5,2,2,2, , , , ,1, ,3.90909090909091,4.88888888888889,4.33333333333333,3,5,4,4,4,4,3,2,5,5,5,2,2,2,2,5,4.5,3.66666666666667,4.66666666666667,1.875,4.7
8246,4,0,0, ,2,3,5,4,2,1,2,3,4,4,5,5,5,2,5,5,2,4,4,3,2,2,3,4,2,2,4,4,1,3,1,1,4,2,3,4,2,5,4,4,4,4,4,5,2,1,2,2,2, ,1, ,1, ,5,3.72727272727273,4.44444444444444,2.66666666666667,3,3,2,2,4,5,2,2,3,4,4,1,4,2,4,2,3.875,3.55555555555556,3.33333333333333,2.5,2.7
8253,4,1,0, ,2,2,4,3,4,1,3,3,4,1,3,4,1,2,5,1,3,4,4,4,1,2,2,5,3,2,5,3,2,4,1,4,3,5,4,1,4,5,3,5,3,4,2,5,2,2, , , , , , , , , ,3.9,4.77777777777778,3.66666666666667,3,4,3,3,4,4,3,5,2,3,4,3,4,5,2,4,3.375,4.11111111111111,4,2.375,3.3
